year,month,day,hour,pm2.5,DEWP,TEMP,PRES,wind speed,hours of rain
2012,8,29,11,35,17,33,1006,4.02,0
2012,8,29,12,29,17,34,1006,8.04,0
2012,8,29,13,26,15,34,1005,4.02,0
2012,8,29,14,29,16,35,1005,7.15,0
2012,8,29,15,24,17,35,1005,3.13,0
2012,8,29,16,38,21,33,1005,6.26,0
2012,8,29,17,63,23,31,1005,10.28,0
2012,8,29,18,115,23,31,1005,13.41,0
2012,8,29,19,123,24,29,1006,15.2,0
2012,8,29,20,160,24,28,1007,0.89,0
2012,8,29,21,175,23,27,1008,1.78,0
2012,8,29,22,205,23,27,1008,1.79,0
2012,8,29,23,229,22,26,1009,4.92,0
2012,8,30,0,245,22,25,1009,5.81,0
2012,8,30,1,260,22,24,1009,1.79,0
2012,8,30,2,268,22,24,1009,0.89,0
2012,8,30,3,266,22,24,1009,0.89,0
2012,8,30,4,281,22,23,1009,0.89,0
2012,8,30,5,286,22,23,1009,0.89,0
2012,8,30,6,301,22,23,1009,0.89,0
2012,8,30,7,302,22,25,1010,1.78,0
2012,8,30,8,277,23,26,1010,0.89,0
2012,8,30,9,252,22,28,1010,1.78,0
2012,8,30,10,242,23,29,1010,2.67,0
2012,8,30,11,231,23,30,1010,3.56,0
2012,8,30,12,232,24,31,1009,1.79,0
2012,8,30,13,239,23,32,1008,3.58,0
2012,8,30,14,233,23,33,1008,6.71,0
2012,8,30,15,197,22,33,1007,10.73,0
2012,8,30,16,195,21,33,1008,14.75,0
2012,8,30,17,170,22,32,1008,18.77,0
2012,8,30,18,176,22,31,1008,20.56,0
2012,8,30,19,213,23,29,1008,22.35,0
2012,8,30,20,224,23,27,1009,0.89,0
2012,8,30,21,229,23,27,1009,0.89,0
2012,8,30,22,215,24,26,1009,1.78,0
2012,8,30,23,204,24,26,1009,2.67,0
2012,8,31,0,194,24,25,1010,3.56,0
2012,8,31,1,188,24,26,1010,5.35,0
2012,8,31,2,197,24,25,1010,7.14,0
2012,8,31,3,206,24,25,1010,8.93,0
2012,8,31,4,207,23,25,1010,10.72,0
2012,8,31,5,212,23,24,1010,12.51,0
2012,8,31,6,232,23,24,1011,0.89,0
2012,8,31,7,240,24,25,1011,0.89,0
2012,8,31,8,245,24,26,1011,1.79,0
2012,8,31,9,242,24,27,1011,3.58,0
2012,8,31,10,230,24,29,1012,0.89,0
2012,8,31,11,179,24,30,1011,3.13,0
2012,8,31,12,159,23,31,1011,7.15,0
2012,8,31,13,142,22,32,1011,11.17,0
2012,8,31,14,142,21,32,1010,16.09,0
2012,8,31,15,145,21,32,1009,20.11,0
2012,8,31,16,135,22,32,1009,24.13,0
2012,8,31,17,143,23,31,1009,27.26,0
2012,8,31,18,150,23,30,1009,30.39,0
2012,8,31,19,166,22,29,1010,34.41,0
2012,8,31,20,160,23,27,1010,36.2,0
2012,8,31,21,169,23,26,1011,0.89,0
2012,8,31,22,180,23,26,1011,3.13,0
2012,8,31,23,188,23,27,1011,4.92,0
2012,9,1,0,196,23,26,1011,0.89,0
2012,9,1,1,205,23,25,1011,1.79,0
2012,9,1,2,196,24,25,1011,3.58,0
2012,9,1,3,192,23,25,1011,5.37,0
2012,9,1,4,183,22,23,1011,0.89,0
2012,9,1,5,186,23,24,1010,1.79,0
2012,9,1,6,203,23,23,1011,0.89,0
2012,9,1,7,204,24,25,1011,1.78,0
2012,9,1,8,206,24,25,1011,1.79,0
2012,9,1,9,202,24,27,1011,3.58,0
2012,9,1,10,207,24,28,1011,5.37,0
2012,9,1,11,179,24,30,1011,7.16,0
2012,9,1,12,173,23,30,1010,10.29,0
2012,9,1,13,166,23,30,1010,13.42,0
2012,9,1,14,141,23,29,1009,15.21,1
2012,9,1,15,114,22,25,1009,1.79,0
2012,9,1,16,124,22,23,1009,3.13,1
2012,9,1,17,126,23,24,1009,1.79,2
2012,9,1,18,110,22,23,1009,4.92,3
2012,9,1,19,113,22,23,1009,6.71,4
2012,9,1,20,111,22,23,1009,8.5,5
2012,9,1,21,106,22,23,1009,0.89,0
2012,9,1,22,106,22,23,1008,0.89,1
2012,9,1,23,108,22,24,1008,1.79,2
2012,9,2,0,109,22,23,1007,4.92,3
2012,9,2,1,103,22,23,1006,1.79,4
2012,9,2,2,124,23,23,1006,0.89,5
2012,9,2,3,127,23,23,1006,0.89,6
2012,9,2,4,123,19,20,1007,5.81,7
2012,9,2,5,10,19,20,1007,10.73,8
2012,9,2,6,7,18,19,1007,18.78,9
2012,9,2,7,6,17,19,1008,27.72,10
2012,9,2,8,5,17,19,1008,36.66,11
2012,9,2,9,8,17,19,1008,43.81,12
2012,9,2,10,9,17,19,1009,49.62,13
2012,9,2,11,9,18,20,1009,55.43,14
2012,9,2,12,10,18,22,1008,59.45,0
2012,9,2,13,13,19,23,1008,62.58,0
2012,9,2,14,14,18,23,1008,4.02,0
2012,9,2,15,12,19,23,1008,5.81,0
2012,9,2,16,13,18,23,1008,3.13,0
2012,9,2,17,16,18,23,1009,1.79,0
2012,9,2,18,15,18,22,1009,1.79,0
2012,9,2,19,17,17,20,1010,4.92,0
2012,9,2,20,18,17,20,1010,8.05,0
2012,9,2,21,16,16,20,1011,12.07,0
2012,9,2,22,18,15,18,1011,16.09,0
2012,9,2,23,13,15,19,1011,20.11,0
2012,9,3,0,7,11,20,1012,24.13,0
2012,9,3,1,5,11,18,1012,3.13,0
2012,9,3,2,6,10,18,1012,7.15,0
2012,9,3,3,5,10,18,1012,11.17,0
2012,9,3,4,5,10,18,1012,15.19,0
2012,9,3,5,6,10,17,1012,18.32,0
2012,9,3,6,6,10,16,1013,22.34,0
2012,9,3,7,8,10,19,1013,26.36,0
2012,9,3,8,13,11,21,1013,31.28,0
2012,9,3,9,17,11,22,1014,35.3,0
2012,9,3,10,11,12,23,1013,4.02,0
2012,9,3,11,9,11,24,1013,8.04,0
2012,9,3,12,10,11,25,1012,12.06,0
2012,9,3,13,12,9,27,1012,16.08,0
2012,9,3,14,11,7,26,1012,24.13,0
2012,9,3,15,10,7,26,1012,33.07,0
2012,9,3,16,11,7,25,1012,42.01,0
2012,9,3,17,12,7,25,1012,50.95,0
2012,9,3,18,13,10,23,1013,54.08,0
2012,9,3,19,11,6,21,1014,59,0
2012,9,3,20,8,7,20,1014,63.02,0
2012,9,3,21,9,8,16,1015,66.15,0
2012,9,3,22,11,7,19,1015,70.17,0
2012,9,3,23,11,7,19,1015,74.19,0
2012,9,4,0,10,7,19,1015,78.21,0
2012,9,4,1,12,9,15,1015,80,0
2012,9,4,2,14,10,14,1015,0.89,0
2012,9,4,3,8,10,13,1015,0.89,0
2012,9,4,4,9,9,13,1015,2.68,0
2012,9,4,5,12,9,12,1015,5.81,0
2012,9,4,6,10,9,13,1016,8.94,0
2012,9,4,7,17,11,16,1016,12.07,0
2012,9,4,8,12,10,20,1016,15.2,0
2012,9,4,9,15,8,22,1017,18.33,0
2012,9,4,10,6,5,24,1016,24.14,0
2012,9,4,11,7,4,25,1016,29.06,0
2012,9,4,12,7,5,26,1016,33.08,0
2012,9,4,13,9,5,26,1015,1.79,0
2012,9,4,14,12,4,27,1014,3.58,0
2012,9,4,15,13,3,26,1014,5.37,0
2012,9,4,16,9,6,26,1014,4.02,0
2012,9,4,17,10,8,25,1014,8.04,0
2012,9,4,18,15,9,23,1014,11.17,0
2012,9,4,19,19,10,21,1015,12.96,0
2012,9,4,20,15,11,19,1015,14.75,0
2012,9,4,21,24,11,19,1016,17.88,0
2012,9,4,22,26,12,16,1016,19.67,0
2012,9,4,23,27,12,16,1016,0.89,0
2012,9,5,0,34,12,16,1017,0.89,0
2012,9,5,1,37,12,14,1017,0.89,0
2012,9,5,2,30,12,13,1017,0.89,0
2012,9,5,3,30,13,14,1017,1.78,0
2012,9,5,4,31,12,13,1017,1.79,0
2012,9,5,5,25,12,13,1017,3.58,0
2012,9,5,6,21,12,13,1017,5.37,0
2012,9,5,7,21,13,15,1018,0.89,0
2012,9,5,8,19,13,19,1018,1.79,0
2012,9,5,9,24,12,21,1018,0.89,0
2012,9,5,10,22,12,23,1018,1.78,0
2012,9,5,11,21,12,24,1018,2.67,0
2012,9,5,12,31,12,26,1017,1.79,0
2012,9,5,13,50,11,27,1017,0.89,0
2012,9,5,14,50,10,28,1016,5.81,0
2012,9,5,15,35,9,28,1016,11.62,0
2012,9,5,16,52,10,27,1016,17.43,0
2012,9,5,17,34,8,26,1016,24.58,0
2012,9,5,18,25,9,25,1016,30.39,0
2012,9,5,19,29,11,22,1017,35.31,0
2012,9,5,20,37,12,20,1017,38.44,0
2012,9,5,21,41,14,19,1018,40.23,0
2012,9,5,22,42,13,18,1018,42.02,0
2012,9,5,23,34,13,16,1018,43.81,0
2012,9,6,0,39,13,15,1018,44.7,0
2012,9,6,1,40,13,15,1018,0.89,0
2012,9,6,2,47,13,15,1018,1.78,0
2012,9,6,3,55,13,15,1018,1.79,0
2012,9,6,4,58,13,14,1017,2.68,0
2012,9,6,5,62,13,14,1017,3.57,0
2012,9,6,6,74,13,13,1017,1.79,0
2012,9,6,7,72,14,16,1018,0.45,0
2012,9,6,8,70,15,17,1018,1.79,0
2012,9,6,9,63,14,19,1018,0.89,0
2012,9,6,10,67,14,21,1018,2.68,0
2012,9,6,11,84,14,22,1018,3.57,0
2012,9,6,12,90,15,23,1017,4.46,0
2012,9,6,13,101,15,23,1017,1.79,0
2012,9,6,14,97,15,23,1016,4.92,0
2012,9,6,15,98,15,23,1015,8.05,0
2012,9,6,16,86,15,22,1015,11.18,0
2012,9,6,17,98,15,22,1016,14.31,0
2012,9,6,18,126,15,21,1016,16.1,0
2012,9,6,19,142,16,18,1016,0.89,1
2012,9,6,20,150,17,18,1017,0.89,2
2012,9,6,21,154,17,18,1017,0.89,3
2012,9,6,22,152,17,18,1017,0.89,4
2012,9,6,23,144,18,18,1017,1.78,5
2012,9,7,0,143,18,18,1016,3.13,6
2012,9,7,1,141,18,18,1016,0.89,7
2012,9,7,2,151,18,18,1016,1.79,8
2012,9,7,3,140,18,18,1015,1.79,9
2012,9,7,4,139,18,18,1015,3.58,0
2012,9,7,5,135,18,18,1015,3.13,0
2012,9,7,6,135,18,18,1015,6.26,0
2012,9,7,7,134,18,19,1015,8.05,0
2012,9,7,8,134,18,20,1015,1.79,0
2012,9,7,9,129,18,23,1016,3.58,0
2012,9,7,10,115,18,24,1016,5.37,0
2012,9,7,11,99,18,24,1015,8.5,0
2012,9,7,12,81,17,25,1015,11.63,0
2012,9,7,13,60,18,24,1014,3.13,0
2012,9,7,14,50,18,25,1014,7.15,0
2012,9,7,15,38,17,24,1014,11.17,0
2012,9,7,16,29,18,23,1014,16.09,0
2012,9,7,17,32,17,23,1015,20.11,0
2012,9,7,18,27,17,21,1015,23.24,0
2012,9,7,19,23,17,20,1016,0.89,0
2012,9,7,20,26,17,20,1016,1.79,0
2012,9,7,21,33,17,19,1016,0.89,0
2012,9,7,22,31,18,19,1016,1.78,0
2012,9,7,23,31,18,19,1016,0.89,0
2012,9,8,0,44,18,19,1016,0.89,0
2012,9,8,1,53,18,20,1016,1.78,0
2012,9,8,2,47,18,19,1016,1.79,0
2012,9,8,3,40,18,19,1016,1.79,0
2012,9,8,4,42,18,19,1016,2.68,0
2012,9,8,5,50,17,18,1016,0.89,0
2012,9,8,6,43,16,18,1016,1.79,0
2012,9,8,7,40,16,19,1016,3.58,0
2012,9,8,8,34,17,21,1016,3.13,0
2012,9,8,9,35,17,23,1016,1.79,0
2012,9,8,10,39,17,25,1016,1.79,0
2012,9,8,11,36,17,25,1015,0.89,0
2012,9,8,12,34,17,27,1015,1.78,0
2012,9,8,13,40,18,27,1014,3.57,0
2012,9,8,14,48,17,27,1013,5.36,0
2012,9,8,15,52,18,27,1013,3.13,0
2012,9,8,16,60,17,26,1013,6.26,0
2012,9,8,17,64,17,26,1013,9.39,0
2012,9,8,18,60,17,25,1013,13.41,0
2012,9,8,19,58,18,23,1013,15.2,0
2012,9,8,20,61,17,22,1014,16.99,0
2012,9,8,21,61,18,22,1015,18.78,0
2012,9,8,22,69,18,20,1014,19.67,0
2012,9,8,23,73,18,19,1014,0.89,0
2012,9,9,0,84,18,19,1014,1.78,0
2012,9,9,1,80,18,18,1014,2.23,0
2012,9,9,2,87,17,18,1014,0.89,0
2012,9,9,3,95,17,18,1014,0.89,0
2012,9,9,4,113,17,18,1015,1.78,0
2012,9,9,5,124,18,18,1015,0.89,0
2012,9,9,6,132,18,18,1015,0.89,0
2012,9,9,7,125,18,19,1015,1.79,0
2012,9,9,8,130,19,20,1016,0.89,0
2012,9,9,9,145,19,21,1016,0.89,0
2012,9,9,10,153,19,22,1016,1.78,0
2012,9,9,11,138,20,25,1015,2.67,0
2012,9,9,12,133,19,26,1015,3.56,0
2012,9,9,13,134,19,27,1014,1.79,0
2012,9,9,14,103,19,27,1014,1.79,0
2012,9,9,15,87,19,27,1013,3.13,0
2012,9,9,16,93,18,27,1013,6.26,0
2012,9,9,17,85,18,27,1013,9.39,0
2012,9,9,18,80,19,25,1013,11.18,0
2012,9,9,19,90,19,24,1014,14.31,0
2012,9,9,20,90,19,24,1015,17.44,0
2012,9,9,21,106,19,23,1015,20.57,0
2012,9,9,22,118,18,23,1015,22.36,0
2012,9,9,23,126,19,20,1015,0.89,0
2012,9,10,0,126,19,19,1015,0.89,0
2012,9,10,1,129,19,19,1015,1.78,0
2012,9,10,2,129,19,19,1015,2.67,0
2012,9,10,3,145,19,19,1015,0.89,0
2012,9,10,4,143,19,19,1015,1.79,0
2012,9,10,5,145,19,19,1015,3.58,0
2012,9,10,6,160,19,19,1015,0.89,0
2012,9,10,7,159,19,19,1015,1.79,0
2012,9,10,8,173,19,21,1015,3.58,0
2012,9,10,9,180,20,24,1015,0.89,0
2012,9,10,10,179,20,24,1015,1.78,0
2012,9,10,11,176,20,25,1015,2.67,0
2012,9,10,12,161,20,27,1015,3.56,0
2012,9,10,13,149,21,28,1014,1.79,0
2012,9,10,14,134,18,28,1013,3.13,0
2012,9,10,15,116,18,27,1013,3.13,0
2012,9,10,16,106,18,27,1013,6.26,0
2012,9,10,17,99,18,26,1013,9.39,0
2012,9,10,18,91,18,25,1013,11.18,0
2012,9,10,19,78,19,23,1013,12.97,0
2012,9,10,20,80,19,22,1012,14.76,0
2012,9,10,21,86,20,22,1013,0.89,0
2012,9,10,22,96,19,23,1012,3.13,0
2012,9,10,23,109,19,22,1012,4.92,0
2012,9,11,0,108,18,22,1012,6.71,1
2012,9,11,1,116,19,21,1012,0.89,0
2012,9,11,2,123,19,21,1012,1.78,0
2012,9,11,3,133,19,21,1012,1.79,0
2012,9,11,4,121,19,21,1011,3.58,0
2012,9,11,5,115,19,20,1011,0.89,0
2012,9,11,6,123,19,20,1012,0.89,0
2012,9,11,7,134,19,21,1012,2.68,0
2012,9,11,8,160,20,21,1012,0.89,0
2012,9,11,9,138,18,22,1011,3.13,0
2012,9,11,10,150,19,21,1012,6.26,1
2012,9,11,11,174,20,22,1011,8.05,0
2012,9,11,12,132,18,24,1010,11.18,0
2012,9,11,13,92,18,25,1010,12.97,0
2012,9,11,14,79,18,24,1009,16.99,0
2012,9,11,15,78,17,25,1009,21.91,0
2012,9,11,16,83,18,24,1008,25.93,0
2012,9,11,17,78,18,23,1009,29.95,0
2012,9,11,18,75,18,23,1008,33.08,0
2012,9,11,19,92,18,22,1009,36.21,0
2012,9,11,20,99,18,22,1009,39.34,0
2012,9,11,21,88,18,18,1009,0.89,1
2012,9,11,22,34,18,19,1010,1.78,2
2012,9,11,23,48,18,18,1009,3.13,3
2012,9,12,0,62,18,18,1009,0.89,0
2012,9,12,1,64,18,18,1009,0.89,0
2012,9,12,2,68,17,18,1009,1.34,0
2012,9,12,3,70,16,17,1009,3.13,0
2012,9,12,4,37,11,18,1009,11.18,0
2012,9,12,5,6,11,18,1009,16.99,0
2012,9,12,6,6,11,17,1009,21.01,0
2012,9,12,7,7,11,19,1009,25.93,0
2012,9,12,8,10,11,22,1010,33.08,0
2012,9,12,9,6,10,22,1011,38,0
2012,9,12,10,7,9,22,1011,45.15,0
2012,9,12,11,7,7,23,1012,52.3,0
2012,9,12,12,5,5,24,1011,61.24,0
2012,9,12,13,9,5,24,1011,69.29,0
2012,9,12,14,7,6,25,1010,76.44,0
2012,9,12,15,7,5,24,1010,8.05,0
2012,9,12,16,10,4,23,1011,15.2,0
2012,9,12,17,9,5,23,1011,19.22,0
2012,9,12,18,16,5,21,1012,22.35,0
2012,9,12,19,13,5,19,1012,25.48,0
2012,9,12,20,14,9,17,1013,27.27,0
2012,9,12,21,21,10,15,1013,3.13,0
2012,9,12,22,16,9,17,1014,4.92,0
2012,9,12,23,14,9,16,1014,6.71,0
2012,9,13,0,10,7,15,1014,9.84,0
2012,9,13,1,6,8,14,1014,0.89,0
2012,9,13,2,11,11,13,1014,1.78,0
2012,9,13,3,10,9,12,1013,1.79,0
2012,9,13,4,13,9,12,1013,3.58,0
2012,9,13,5,16,8,12,1013,1.79,0
2012,9,13,6,20,10,11,1013,1.79,0
2012,9,13,7,30,11,14,1013,0.89,0
2012,9,13,8,27,9,18,1014,2.68,0
2012,9,13,9,16,8,20,1014,0.89,0
2012,9,13,10,15,6,22,1013,1.79,0
2012,9,13,11,10,6,23,1013,1.79,0
2012,9,13,12,10,4,24,1012,4.92,0
2012,9,13,13,13,6,25,1011,3.13,0
2012,9,13,14,13,6,25,1011,8.05,0
2012,9,13,15,15,10,24,1011,4.02,0
2012,9,13,16,15,8,23,1011,8.04,0
2012,9,13,17,17,11,23,1012,9.83,0
2012,9,13,18,17,10,21,1012,0.89,0
2012,9,13,19,10,11,19,1013,1.79,0
2012,9,13,20,16,10,18,1014,0.89,0
2012,9,13,21,14,8,20,1014,3.13,0
2012,9,13,22,15,10,15,1015,6.26,0
2012,9,13,23,12,11,14,1015,1.79,0
2012,9,14,0,11,10,13,1015,4.02,0
2012,9,14,1,13,11,13,1015,7.15,0
2012,9,14,2,15,10,13,1015,8.94,0
2012,9,14,3,14,10,11,1015,12.07,0
2012,9,14,4,26,9,10,1016,15.2,0
2012,9,14,5,24,9,10,1016,18.33,0
2012,9,14,6,20,9,10,1017,21.46,0
2012,9,14,7,17,11,14,1017,23.25,0
2012,9,14,8,20,10,17,1018,27.27,0
2012,9,14,9,25,8,20,1018,31.29,0
2012,9,14,10,14,8,22,1018,34.42,0
2012,9,14,11,12,8,24,1018,1.79,0
2012,9,14,12,12,6,25,1018,3.58,0
2012,9,14,13,8,5,25,1017,1.79,0
2012,9,14,14,6,4,25,1017,0.89,0
2012,9,14,15,7,2,26,1016,1.79,0
2012,9,14,16,10,3,26,1016,1.79,0
2012,9,14,17,8,6,25,1016,0.89,0
2012,9,14,18,7,8,22,1016,2.68,0
2012,9,14,19,27,12,17,1016,0.89,0
2012,9,14,20,25,8,18,1017,4.02,0
2012,9,14,21,28,10,17,1018,5.81,0
2012,9,14,23,30,12,14,1019,0.89,0
2012,9,15,0,23,12,13,1019,1.78,0
2012,9,15,1,53,13,13,1019,2.67,0
2012,9,15,2,70,12,13,1019,0.89,0
2012,9,15,3,56,11,12,1019,3.13,0
2012,9,15,4,28,10,12,1019,6.26,0
2012,9,15,5,20,10,11,1020,9.39,0
2012,9,15,6,24,10,11,1020,13.41,0
2012,9,15,7,20,11,14,1021,17.43,0
2012,9,15,8,24,11,17,1021,21.45,0
2012,9,15,9,29,10,21,1021,24.58,0
2012,9,15,10,29,10,22,1021,27.71,0
2012,9,15,11,24,9,24,1021,29.5,0
2012,9,15,12,26,9,26,1021,0.89,0
2012,9,15,13,26,7,26,1020,1.78,0
2012,9,15,14,29,6,26,1019,1.79,0
2012,9,15,15,32,6,27,1019,1.79,0
2012,9,15,16,26,6,26,1019,3.13,0
2012,9,15,17,26,6,25,1019,6.26,0
2012,9,15,18,24,9,23,1019,8.05,0
2012,9,15,19,28,7,23,1019,11.18,0
2012,9,15,20,37,8,21,1020,14.31,0
2012,9,15,21,43,12,16,1020,16.1,0
2012,9,15,22,45,12,15,1021,1.79,0
2012,9,15,23,52,13,15,1021,0.89,0
2012,9,16,0,68,13,14,1022,1.79,0
2012,9,16,1,77,12,14,1022,2.68,0
2012,9,16,2,79,12,13,1022,3.57,0
2012,9,16,3,78,12,13,1022,0.89,0
2012,9,16,4,77,12,13,1022,0.89,0
2012,9,16,6,41,11,11,1022,6.26,0
2012,9,16,7,45,12,14,1023,8.05,0
2012,9,16,8,43,13,17,1023,9.84,0
2012,9,16,9,47,13,20,1023,11.63,0
2012,9,16,10,57,11,22,1023,0.89,0
2012,9,16,11,69,12,24,1022,1.78,0
2012,9,16,12,66,11,25,1021,2.67,0
2012,9,16,13,62,11,26,1020,3.56,0
2012,9,16,14,66,8,27,1019,5.35,0
2012,9,16,15,41,6,27,1019,3.13,0
2012,9,16,16,43,7,26,1018,6.26,0
2012,9,16,17,37,8,25,1018,10.28,0
2012,9,16,18,42,7,24,1018,14.3,0
2012,9,16,19,46,7,24,1018,3.13,0
2012,9,16,20,45,10,19,1018,1.79,0
2012,9,16,21,47,13,17,1018,0.89,0
2012,9,16,22,42,13,15,1018,0.89,0
2012,9,16,23,58,13,14,1018,0.89,0
2012,9,17,0,64,12,13,1018,0.89,0
2012,9,17,1,81,12,14,1018,0.89,0
2012,9,17,2,61,12,13,1017,2.68,0
2012,9,17,3,60,11,12,1017,5.81,0
2012,9,17,4,47,11,12,1017,8.94,0
2012,9,17,5,40,11,13,1017,12.07,0
2012,9,17,6,55,11,12,1017,15.2,0
2012,9,17,7,50,12,17,1017,19.22,0
2012,9,17,8,46,12,19,1017,23.24,0
2012,9,17,9,33,12,21,1016,27.26,0
2012,9,17,10,33,11,23,1016,30.39,0
2012,9,17,11,32,10,25,1015,33.52,0
2012,9,17,12,23,5,26,1014,4.02,0
2012,9,17,13,15,5,27,1013,1.79,0
2012,9,17,14,16,6,27,1011,1.79,0
2012,9,17,15,15,7,27,1010,3.58,0
2012,9,17,16,16,7,27,1010,1.79,0
2012,9,17,17,18,8,26,1010,0.89,0
2012,9,17,18,23,8,24,1009,1.79,0
2012,9,17,19,40,7,25,1009,5.81,0
2012,9,17,20,49,8,24,1009,10.73,0
2012,9,17,21,61,10,24,1009,4.02,0
2012,9,17,22,66,13,18,1010,1.79,0
2012,9,17,23,74,13,15,1010,1.79,0
2012,9,18,0,59,13,15,1010,0.89,0
2012,9,18,1,77,14,15,1010,0.89,0
2012,9,18,2,69,11,16,1010,3.13,0
2012,9,18,3,36,11,14,1010,6.26,0
2012,9,18,4,38,10,13,1010,10.28,0
2012,9,18,5,43,10,12,1010,13.41,0
2012,9,18,6,45,9,11,1011,16.54,0
2012,9,18,7,31,11,17,1011,19.67,0
2012,9,18,8,27,10,19,1011,23.69,0
2012,9,18,9,28,9,22,1012,26.82,0
2012,9,18,10,33,9,24,1012,29.95,0
2012,9,18,11,29,7,27,1011,33.08,0
2012,9,18,12,31,6,27,1010,0.89,0
2012,9,18,13,23,6,29,1009,1.78,0
2012,9,18,14,8,4,29,1008,2.67,0
2012,9,18,15,7,2,29,1008,3.13,0
2012,9,18,16,11,2,29,1008,6.26,0
2012,9,18,17,13,1,29,1007,1.79,0
2012,9,18,18,16,9,24,1007,1.79,0
2012,9,18,19,29,13,20,1008,3.58,0
2012,9,18,20,33,6,24,1008,6.71,0
2012,9,18,21,34,6,25,1008,10.73,0
2012,9,18,22,34,7,23,1008,13.86,0
2012,9,18,23,33,8,22,1008,3.13,0
2012,9,19,0,29,11,16,1008,0.89,0
2012,9,19,1,32,12,15,1008,0.89,0
2012,9,19,2,46,12,14,1008,0.89,0
2012,9,19,3,62,12,14,1008,0.45,0
2012,9,19,4,36,11,13,1008,1.79,0
2012,9,19,5,27,11,13,1008,3.58,0
2012,9,19,6,19,12,13,1009,0.89,0
2012,9,19,7,31,12,14,1009,1.78,0
2012,9,19,8,27,12,17,1010,3.13,0
2012,9,19,9,25,12,20,1010,4.92,0
2012,9,19,10,26,9,23,1010,8.05,0
2012,9,19,11,26,7,26,1010,1.79,0
2012,9,19,12,22,7,27,1010,3.13,0
2012,9,19,13,17,5,29,1009,0.89,0
2012,9,19,14,20,4,29,1008,3.13,0
2012,9,19,15,30,3,29,1008,6.26,0
2012,9,19,16,58,4,29,1008,9.39,0
2012,9,19,17,66,6,28,1008,11.18,0
2012,9,19,18,77,9,26,1008,14.31,0
2012,9,19,19,89,12,22,1009,16.1,0
2012,9,19,20,93,14,19,1010,0.89,0
2012,9,19,21,124,14,17,1010,1.78,0
2012,9,19,22,125,15,17,1011,0.89,0
2012,9,19,23,136,15,18,1011,2.68,0
2012,9,20,0,159,14,16,1012,0.89,0
2012,9,20,1,165,15,16,1012,0.89,0
2012,9,20,2,134,14,16,1013,0.89,0
2012,9,20,3,129,14,15,1012,0.89,0
2012,9,20,4,116,14,15,1013,1.79,0
2012,9,20,5,69,13,14,1013,3.58,0
2012,9,20,6,65,13,14,1013,5.37,0
2012,9,20,7,57,13,15,1014,1.79,0
2012,9,20,8,65,14,18,1014,3.13,0
2012,9,20,9,71,15,20,1014,0.89,0
2012,9,20,10,102,15,23,1014,1.78,0
2012,9,20,11,128,16,24,1014,2.67,0
2012,9,20,12,130,16,25,1013,3.56,0
2012,9,20,13,137,16,26,1012,4.45,0
2012,9,20,14,123,16,27,1012,1.79,0
2012,9,20,15,96,16,28,1012,1.79,0
2012,9,20,16,94,12,27,1012,4.92,0
2012,9,20,17,108,13,26,1012,8.05,0
2012,9,20,18,96,14,24,1012,9.84,0
2012,9,20,19,101,16,21,1012,10.73,0
2012,9,20,20,124,17,20,1013,11.62,0
2012,9,20,21,127,16,19,1013,0.89,0
2012,9,20,22,146,16,18,1013,1.78,0
2012,9,20,23,156,16,17,1013,2.67,0
2012,9,21,0,166,15,19,1013,1.79,0
2012,9,21,1,174,15,18,1013,0.89,0
2012,9,21,2,166,15,18,1013,1.79,0
2012,9,21,3,168,15,17,1013,0.89,0
2012,9,21,4,170,15,17,1013,0.89,0
2012,9,21,5,174,15,18,1012,1.79,0
2012,9,21,6,183,15,17,1013,0.89,0
2012,9,21,7,188,16,18,1013,0.89,0
2012,9,21,8,205,16,19,1013,0.89,0
2012,9,21,9,193,17,20,1013,1.78,0
2012,9,21,10,226,18,22,1013,2.67,0
2012,9,21,11,231,18,23,1012,3.56,0
2012,9,21,12,238,18,25,1012,4.45,0
2012,9,21,13,196,17,26,1011,4.02,0
2012,9,21,14,183,16,26,1010,8.04,0
2012,9,21,15,97,10,27,1010,12.96,0
2012,9,21,16,101,12,26,1010,17.88,0
2012,9,21,17,92,15,24,1010,21.01,0
2012,9,21,18,109,16,24,1010,25.93,0
2012,9,21,19,134,16,23,1010,29.06,0
2012,9,21,20,92,14,23,1011,30.85,0
2012,9,21,21,71,13,24,1011,33.98,0
2012,9,21,22,56,12,23,1011,35.77,0
2012,9,21,23,50,11,22,1011,37.56,0
2012,9,22,0,50,15,19,1011,0.89,0
2012,9,22,1,50,16,19,1011,0.89,0
2012,9,22,2,54,16,18,1011,0.89,0
2012,9,22,3,54,16,18,1011,0.89,0
2012,9,22,4,53,17,18,1011,0.89,0
2012,9,22,5,136,17,18,1011,0.89,0
2012,9,22,6,164,17,18,1011,0.89,0
2012,9,22,7,169,17,18,1012,0.89,0
2012,9,22,8,157,17,20,1012,0.89,0
2012,9,22,9,154,17,22,1012,1.79,0
2012,9,22,10,180,17,23,1012,3.58,0
2012,9,22,11,146,16,25,1012,1.79,0
2012,9,22,12,121,16,25,1011,3.13,0
2012,9,22,13,116,15,26,1011,1.79,0
2012,9,22,14,107,14,26,1010,2.68,0
2012,9,22,15,96,15,25,1010,1.79,0
2012,9,22,16,78,14,25,1010,4.92,0
2012,9,22,17,70,15,25,1010,6.71,0
